id	name	formula	charge	inchikey	smiles	deltag	kegg id	ms id
cpd11495_c0	2-methylbutyryl-ACP_c0	C16H29N2O8PRS	-2					cpd11495
cpd00655_c0	Dephospho-CoA_c0	C21H33N7O13P2S	-2	KDTSHFARGAKYJN-IBOSZNHHSA-L	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)C(O)C([O-])=NCCC([O-])=NCCS	-539.494	C00882	cpd00655
cpd01775_c0	Phosphoribosyl-ATP_c0	C15H20N5O20P4	-5	RKNHJBVBFHDXGR-KEOHHSTQSA-I	N=c1c2ncn(C3OC(COP(=O)([O-])OP(=O)(O)OP(=O)([O-])[O-])C(O)C3O)c2ncn1C1OC(COP(=O)([O-])[O-])C(O)C1O	-1015.22	C02739	cpd01775
cpd00103_c0	PRPP_c0	C5H9O14P3	-4	PQGCEDQWHSBAJP-TXICZTDVSA-J	O=P([O-])([O-])OCC1OC(OP(=O)(O)OP(=O)([O-])[O-])C(O)C1O	-814.62	C00119	cpd00103
cpd00858_c0	L-Glutamate5-semialdehyde_c0	C5H9NO3	0	KABXUUFDPUOJMW-BYPYZUCNSA-N	NC(CCC=O)C(=O)O	-111.43	C01165	cpd00858
cpd02431_c0	1-Pyrroline-5-carboxylate_c0	C5H6NO2	-1	DWAKNKKXGALPNW-BYPYZUCNSA-M	O=C([O-])C1CCC=N1	-59.27	C03912	cpd02431
cpd00498_c0	2-Aceto-2-hydroxybutanoate_c0	C6H9O4	-1	VUQLHQFKACOHNZ-LURJTMIESA-M	CCC(O)(C(C)=O)C(=O)[O-]	-151.56	C00659	cpd00498
cpd10162_c0	(R)-3-Hydroxy-3-methyl-2-oxopentanoate_c0	C6H9O4	-1	YJVOWRAWFXRESP-ZCFIWIBFSA-M	CCC(C)(O)C(=O)C(=O)[O-]	-149.1	C14463	cpd10162
cpd00001_e0	H2O_e0	H2O	0	XLYOFNOQVPJJNP-UHFFFAOYSA-N	O	-56.687	C00001	cpd00001
cpd00023_e0	L-Glutamate_e0	C5H8NO4	-1	WHUUTDBJXJRKMK-VKHMYHEASA-M	NC(CCC(=O)[O-])C(=O)O	-164.13	C00025	cpd00023
cpd00971_e0	Na+_e0	Na	1	FKNQFGJONOIPTF-UHFFFAOYSA-N	[Na+]		C01330	cpd00971
cpd00971_c0	Na+_c0	Na	1	FKNQFGJONOIPTF-UHFFFAOYSA-N	[Na+]		C01330	cpd00971
cpd00481_c0	Isobutyryl-CoA_c0	C25H38N7O17P3S	-4	AEWHYWSPVRZHCT-NDZSKPAWSA-J	CC(C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-784.4	C00630	cpd00481
cpd11545_c0	isobutyryl-ACP_c0	C15H27N2O8PRS	-2					cpd11545
cpd00492_c0	N-Acetyl-D-mannosamine_c0	C8H15NO6	0	OVRNDRQMDRJTHS-ZTVVOAFPSA-N	CC(O)=NC1C(O)OC(CO)C(O)C1O	-212.63	C00645	cpd00492
cpd05640_c0	2-Chloro-4-hydroxy-6-amino-1,3,5-triazine_c0	C3H3N4OCl	0	GHCVXTFBVDVFGE-UHFFFAOYSA-N	N=c1nc(Cl)nc(O)[nH]1	-1.18	C08735	cpd05640
cpd05639_c0	Ammelide_c0	C3H4N4O2	0	YSKUZVBSHIWEFK-UHFFFAOYSA-M	N=c1nc([O-])[nH]c(O)n1	-37.24	C08734	cpd05639
cpd00842_c0	(S)-3-Hydroxybutyryl-CoA_c0	C25H38N7O18P3S	-4	QHHKKMYHDBRONY-BEVJUKKNSA-J	CC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-820.63	C01144	cpd00842
cpd00279_c0	Acetoacetyl-CoA_c0	C25H36N7O18P3S	-4	OJFDKHTZOUZBOS-CITAKDKDSA-J	CC(=O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-812.61	C00332	cpd00279
cpd01357_c0	(R)-Mandelate_c0	C8H7O3	-1	IWYDHOAUDWTVEP-SSDOTTSWSA-M	O=C([O-])C(O)c1ccccc1	-87.92	C01983	cpd01357
cpd01447_c0	Benzoylformate_c0	C8H5O3	-1	FAQJJMHZNSSFSM-UHFFFAOYSA-M	O=C([O-])C(=O)c1ccccc1	-78.99	C02137	cpd01447
cpd00286_c0	Undecaprenylphosphate_c0	C55H89O4P	-2	UFPHFKCTOZIAFY-RDQGWRCRSA-L	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])[O-]	49.72	C00348	cpd00286
cpd02862_c0	UDPMurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)_c0	C40H62N9O26P2	-3	PFMVORMCVGOQKR-XNCOKRRHSA-K	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(O)=NC(C)C(O)=NC(CCC([O-])=NC(CCCCN)C(O)=NC(C)C(O)=NC(C)C(=O)O)C(=O)O	-1046.45	C04702	cpd02862
cpd02948_c0	MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)-diphospho- undecaprenol_c0	C86H140N7O21P2	-3	SULOOAFLXMQJSF-OGDYFQGPSA-K	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)OC1OC(CO)C(O)C(OC(C)C(O)=NC(C)C(O)=NC(CCC([O-])=NC(CCCCN)C(O)=NC(C)C([O-])=NC(C)C(=O)O)C(=O)O)C1N=C(C)[O-]	-598.96	C04851	cpd02948
cpd00299_c0	dUMP_c0	C9H11N2O8P	-2	JSRLJPSBLDHEIO-SHYZEUOFSA-L	O=c1nc([O-])ccn1C1CC(O)C(COP(=O)([O-])O)O1	-357.93	C00365	cpd00299
cpd02857_c0	DAHP_c0	C7H10O10P	-3	PJWIPEXIFFQAQZ-PUFIMZNGSA-K	O=C([O-])C(=O)CC(O)C(O)C(O)COP(=O)([O-])[O-]	-469.06	C04691	cpd02857
cpd00699_c0	5-Dehydroquinate_c0	C7H9O6	-1	WVMWZWGZRAXUBK-SYTVJDICSA-M	O=C1CC(O)(C(=O)[O-])CC(O)C1O	-214.49	C00944	cpd00699
cpd00125_c0	5-10-Methylenetetrahydrofolate_c0	C20H21N7O6	-2	QYNUQALWYRSVHF-OLZOCXBDSA-L	N=c1nc([O-])c2c([nH]1)NCC1CN(c3ccc(C(=O)NC(CCC(=O)[O-])C(=O)O)cc3)CN21	-93.65	C00143	cpd00125
cpd00087_c0	Tetrahydrofolate_c0	C19H21N7O6	-2	MSTNYGQPCMXVAQ-KIYNQFGBSA-L	N=c1nc([O-])c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)O)cc1)N2	-113.97	C00101	cpd00087
cpd00802_c0	D-fructose-1-phosphate_c0	C6H11O9P	-2	RHKKZBWRNHGJEZ-ARQDHWQXSA-L	O=P([O-])([O-])OCC1(O)OC(CO)C(O)C1O	-431.67	C01094	cpd00802
cpd00290_c0	D-fructose-1,6-bisphosphate_c0	C6H10O12P2	-4	RNBGYGVWRKECFJ-ARQDHWQXSA-J	O=P([O-])([O-])OCC1OC(O)(COP(=O)([O-])[O-])C(O)C1O	-644.17	C00354	cpd00290
cpd02152_c0	L-Argininosuccinate_c0	C10H17N4O6	-1	KDZOASGQNOPSCU-ZBHICJROSA-M	N=C(NCCCC(N)C(=O)O)NC(CC(=O)[O-])C(=O)O	-224.81	C03406	cpd02152
cpd00051_c0	L-Arginine_c0	C6H15N4O2	1	ODKSFYDXXFIFQN-BYPYZUCNSA-O	N=C(N)NCCCC([NH3+])C(=O)O	-73.77	C00062	cpd00051
cpd15328_c0	1-octadec-11-enoyl-sn-glycerol 3-phosphate_c0	C21H40O7P	-1			-317.85		cpd15328
cpd00215_c0	Pyridoxal_c0	C8H9NO3	0	RADKZDMFGJYCBB-UHFFFAOYSA-N	Cc1ncc(CO)c(C=O)c1O	-59.5	C00250	cpd00215
cpd00631_c0	4-Pyridoxate_c0	C8H8NO4	-1	HXACOUQIXZGNBF-UHFFFAOYSA-M	Cc1ncc(CO)c(C(=O)O)c1[O-]	-112.2	C00847	cpd00631
cpd15687_c0	CDP-1,2-dianteisopentadecanoylglycerol_c0	C42H75N3O15P2	-2			-644.46		cpd15687
cpd15693_c0	Dianteisopentadecanoylphosphatidylserine_c0	C36H68NO10P	-2			-428.74		cpd15693
cpd00435_c0	Phenylcarbinol_c0	C7H8O	0	WVDDGKGOMKODPV-UHFFFAOYSA-N	OCc1ccccc1	-8.28	C00556	cpd00435
cpd11621_c0	Oxidizedferredoxin_c0	Fe2R4S6	6				C00139	cpd11621
cpd01034_c0	Toluol_c0	C7H8	0	YXFVVABEGXRONW-UHFFFAOYSA-N	Cc1ccccc1	31.63	C01455	cpd01034
cpd11620_c0	Reducedferredoxin_c0	Fe2R4S6	4				C00138	cpd11620
cpd00626_c0	dTDPglucose_c0	C16H24N2O16P2	-2	YSYKRGRSMLTJNL-URARBOGNSA-L	Cc1cn(C2CC(O)C(COP(=O)([O-])OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)O2)c(=O)nc1[O-]	-723.12	C00842	cpd00626
cpd12547_c0	L-2-Lysophosphatidylethanolamine_c0	C23H46NO7P	0				C04438	cpd12547
cpd00161_c0	L-Threonine_c0	C4H9NO3	0	AYFVYJQAPQTCCC-GBXIJSLDSA-N	CC(O)C(N)C(=O)O	-124.34	C00188	cpd00161
cpd11210_c0	4-Fluoro-L-threonine_c0	C4H8NO3F	0	GTFWIYJIEXNAOL-GBXIJSLDSA-N	NC(C(=O)O)C(O)CF		C15533	cpd11210
cpd08286_c0	2-C-methyl-D-erythritol4-phosphate_c0	C5H11O7P	-2	XMWHRVNVKDKBRG-UHNVWZDZSA-L	CC(O)(CO)C(O)COP(=O)([O-])[O-]	-366.71	C11434	cpd08286
cpd00442_c0	(3S)-Citryl-CoA_c0	C27H37N7O22P3S	-5	IHVFHZGGMJDGGZ-OKWOQZSLSA-H	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCSC(=O)CC(O)(CC(=O)[O-])C(=O)[O-]	-979.52	C00566	cpd00442
cpd00767_c0	N-Acetyl-L-aspartate_c0	C6H7NO5	-2	OTCCIMWXFLJLIA-BYPYZUCNSA-L	CC([O-])=NC(CC(=O)[O-])C(=O)O	-195.35	C01042	cpd00767
cpd00247_c0	Orotate_c0	C5H3N2O4	-1	PXQPEWDEAKTCGB-UHFFFAOYSA-M	O=C(O)c1cc([O-])nc(O)n1	-142.48	C00295	cpd00247
cpd02651_c0	3,4-Dihydro-2H-Pyrrole-2-carboxylate_c0	C5H6NO2	-1	DWAKNKKXGALPNW-UHFFFAOYSA-M	O=C([O-])C1CCC=N1	-59.27	C04322	cpd02651
cpd01706_c0	2,4-Dichlorophenol_c0	C6H4OCl2	0	HFZWRUODUSTPEG-UHFFFAOYSA-N	Oc1ccc(Cl)cc1Cl	-20.62	C02625	cpd01706
cpd01878_c0	3,5-Dichlorocatechol_c0	C6H4O2Cl2	0	XSXYVLIPQMXCBV-UHFFFAOYSA-N	Oc1cc(Cl)cc(Cl)c1O	-60.1	C02933	cpd01878
cpd01061_c0	Geranial_c0	C10H16O	0	WTEVQBCEXWBHNA-JXMROGBWSA-N	CC(C)=CCCC(C)=CC=O	17.34	C01499	cpd01061
cpd15165_c0	Geranic acid_c0	C10H15O2	-1	ZHYZQXUYZJNEHD-VQHVLOKHSA-M	CC(C)=CCCC(C)=CC(=O)[O-]	-35.36	C16461	cpd15165
cpd03762_c0	cis-1,2-dihydroxybenzoate_c0	C7H7O4	-1	PUCYIVFXTPWJDD-CAHLUQPWSA-M	O=C([O-])C1(O)C=CC=CC1O	-125.07	C06321	cpd03762
cpd00077_c0	Catechol_c0	C6H6O2	0	YCIMNLLNPGFGHC-UHFFFAOYSA-N	Oc1ccccc1O	-49.38	C00090	cpd00077
cpd16346_c0	Nervonoyl-CoA_c0	C45H77N7O17P3S	-3	QHZAQVTVYPHLKK-YVBAAGQKSA-J	CCCCCCCCC=CCCCCCCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-727.83	C16532	cpd16346
cpd05238_c0	Nervonic acid_c0	C24H45O2	-1	GWHCXVQVJPWHRF-KTKRTIGZSA-M	CCCCCCCCC=CCCCCCCCCCCCCCC(=O)[O-]	-28.75	C08323	cpd05238
cpd02691_c0	2-methyl-3-hydroxy-butyryl-CoA_c0	C26H40N7O18P3S	-4	PEKYNTFSOBAABV-LQUDNSJZSA-J	CC(O)C(C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-820.82	C04405	cpd02691
cpd02124_c0	2-Methylacetoacetyl-CoA_c0	C26H38N7O18P3S	-4	NHNODHRSCRALBF-UHFFFAOYSA-J	CC(=O)C(C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-812.8	C03344	cpd02124
cpd00053_c0	L-Glutamine_c0	C5H10N2O3	0	ZDXPYRJPNDTMRX-VKHMYHEASA-N	N=C(O)CCC(N)C(=O)O	-121.69	C00064	cpd00053
cpd00216_c0	Chorismate_c0	C10H8O6	-2	WTFXTQVDAKGDEY-HTQZYQBOSA-L	C=C(OC1C=C(C(=O)[O-])C=CC1O)C(=O)[O-]	-169.49	C00251	cpd00216
cpd11588_c0	gly-pro-L_c0	C7H12N2O3	0			-93.95		cpd11588
cpd00129_c0	L-Proline_c0	C5H9NO2	0	ONIBWKKTOPOVIA-BYPYZUCNSA-N	O=C(O)C1CCCN1	-62.54	C00148	cpd00129
cpd11341_c0	gamma-glutamyl-gamma-butyraldehyde_c0	C9H16N2O4	0	JZNLEPLZUABCSQ-ZETCQYMHSA-N	NC(CCC(O)=NCCCC=O)C(=O)O	-138.77	C15700	cpd11341
cpd11408_c0	gamma-Glutamyl-GABA_c0	C9H15N2O5	-1	MKYPKZSGLSOGLL-LURJTMIESA-M	NC(CCC([O-])=NCCCC(=O)O)C(=O)O	-191.47	C15767	cpd11408
cpd15546_c0	Phosphatidylglycerophosphate dihexadec-9-enoyl_c0	C38H70O13P2	-2			-580.68		cpd15546
cpd15539_c0	Phosphatidylglycerol dihexadec-9-enoyl_c0	C38H70O10P	-1			-368.18		cpd15539
cpd01170_c0	Ergosterol_c0	C28H44O	0	DNVPQKQSNYMLRS-APGDWVJJSA-N	CC(C)C(C)C=CC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C	52.3	C01694	cpd01170
cpd03223_c0	5,7,22,24(28)-Ergostatetraenol_c0	C28H42O	0	SQFQJKZSFOZDJY-CVGLIYDESA-N	C=C(C=CC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C)C(C)C	68.62	C05440	cpd03223
cpd11438_c0	fa4_c0	C15H29O2	-1			-67.5		cpd11438
cpd11439_c0	fa4coa_c0	C36H61N7O17P3S	-3			-766.58		cpd11439
cpd15339_c0	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0)_c0	C21H44NO7P	0			-326.46		cpd15339
cpd00214_c0	Palmitate_c0	C16H31O2	-1	IPCSVZSSVZVIGE-UHFFFAOYSA-M	CCCCCCCCCCCCCCCC(=O)[O-]	-64.07	C00249	cpd00214
cpd01306_c0	Cycloartenol_c0	C30H50O	0	HVXLSFNCWWWDPA-COENLIPYSA-N	C=C(C)CCCC(C)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC45CC35CCC12C		C01902	cpd01306
cpd05727_c0	24-Methylenecycloartanol_c0	C31H52O	0	BDHQMRXFDYJGII-IPZXCPSCSA-N	C=C(CCC(C)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC45CC35CCC12C)C(C)C		C08830	cpd05727
cpd00134_c0	Palmitoyl-CoA_c0	C37H62N7O17P3S	-4	MNBKLUUYKPBKDU-BBECNAHFSA-J	CCCCCCCCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-763.15	C00154	cpd00134
cpd00365_c0	Retinol_c0	C20H30O	0	FPIPGXGPPPQFEQ-OVSJKPMPSA-N	CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO	70.9	C00473	cpd00365
cpd01691_c0	Retinol palmitate_c0	C36H60O2	0	VYGQUTWHTHXGQB-FFHKNEKCSA-N	CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C	56.13	C02588	cpd01691
cpd00641_c0	L-Histidinol_c0	C6H12N3O	1	ZQISRDCJNBUVMM-YFKPBYRVSA-O	[NH3+]C(CO)Cc1cnc[nH]1	-2.41	C00860	cpd00641
cpd01324_c0	L-Histidinal_c0	C6H10N3O	1	VYOIELONWKIZJS-YFKPBYRVSA-O	[NH3+]C(C=O)Cc1cnc[nH]1	7.07	C01929	cpd01324
cpd11468_c0	Dodecanoyl-ACP_c0	C23H44N2O8PRS	-2				C05223	cpd11468
cpd15521_c0	1,2-didodecanoyl-sn-glycerol 3-phosphate_c0	C27H52O8P	-1			-371.18		cpd15521
cpd15679_c0	1,2-diisotetradecanoyl-sn-glycerol 3-phosphate_c0	C31H60O8P	-1			-368.32		cpd15679
cpd15720_c0	Dianteisopentadecanoylphosphatidylglycerophosphate_c0	C36H70O13P2	-2			-632.26		cpd15720
cpd00013_e0	NH3_e0	H4N	1	QGZKDVFQNNGYKY-UHFFFAOYSA-O	[NH4+]	-18.97	C00014	cpd00013
cpd15322_c0	1-Acyl-sn-glycero-3-phosphoglycerol hexadec-9-enoyl_c0	C22H42O9P	-1			-375.77		cpd15322
cpd15343_c0	2-Acyl-sn-glycero-3-phosphoglycerol dodecanoyl_c0	C18H36O9P	-1			-404.61		cpd15343
cpd00957_c0	2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone_c0	C9H14N5O8P	-2	OCLCLRXKNJCOJD-UMMCILCDSA-L	N=c1nc([O-])c(N)c(NC2OC(COP(=O)([O-])O)C(O)C2O)[nH]1	-338.54	C01304	cpd00957
cpd00863_c0	beta-D-Glucose 6-phosphate_c0	C6H11O9P	-2	NBSCHQHZLSJFNQ-VFUOTHLCSA-L	O=P([O-])([O-])OCC1OC(O)C(O)C(O)C1O	-430.78	C01172	cpd00863
cpd00072_c0	D-fructose-6-phosphate_c0	C6H11O9P	-2	BGWGXPAPYGQALX-ARQDHWQXSA-L	O=P([O-])([O-])OCC1OC(O)(CO)C(O)C1O	-431.67	C00085	cpd00072
cpd02415_c0	Serine phosphoethanolamine_c0	C5H13N2O6P	0	UQDJGEHQDNVPGU-BYPYZUCNSA-N	NCCOP(=O)(O)OCC(N)C(=O)O	-319.66	C03872	cpd02415
cpd00285_c0	Phosphoethanolamine_c0	C2H7NO4P	-1	SUHOOTKUPISOBE-UHFFFAOYSA-M	NCCOP(=O)([O-])O	-257.01	C00346	cpd00285
cpd15327_c0	1-hexadecanoyl-sn-glycerol 3-phosphate_c0	C19H38O7P	-1			-343.45		cpd15327
cpd00186_c0	D-Glutamate_c0	C5H8NO4	-1	WHUUTDBJXJRKMK-GSVOUGTGSA-M	NC(CCC(=O)[O-])C(=O)O	-164.13	C00217	cpd00186
cpd01512_c0	5-Oxo-D-proline_c0	C5H6NO3	-1	ODHCTXKNWHHXJC-GSVOUGTGSA-M	O=C(O)C1CCC([O-])=N1	-110.12	C02237	cpd01512
cpd00822_c0	O-Succinyl-L-homoserine_c0	C8H12NO6	-1	GNISQJGXJIDKDJ-YFKPBYRVSA-M	NC(CCOC(=O)CCC(=O)[O-])C(=O)O	-236.19	C01118	cpd00822
cpd00036_c0	Succinate_c0	C4H4O4	-2	KDYFGRWQOYBRFD-UHFFFAOYSA-L	O=C([O-])CCC(=O)[O-]	-162.96	C00042	cpd00036
cpd15704_c0	1,2-Diisopentadecanoyl-sn-glycerol_c0	C33H64O5	0			-152.58		cpd15704
cpd15680_c0	1,2-diisopentadecanoyl-sn-glycerol 3-phosphate_c0	C33H64O8P	-1			-365.08		cpd15680
cpd01501_c0	2-Methylcitrate_c0	C7H7O7	-3	YNOXCRMFGMSKIJ-WVBDSBKLSA-K	CC(C(=O)[O-])C(O)(CC(=O)[O-])C(=O)[O-]	-280.63	C02225	cpd01501
cpd00507_c0	Glycerophosphocholine_c0	C8H20NO6P	0	SUHOQUVVVLNYQR-MRVPVSSYSA-N	C[N+](C)(C)CCOP(=O)([O-])OCC(O)CO	-254.99	C00670	cpd00507
cpd00098_c0	Choline_c0	C5H14NO	1	OEYIOHPDSNJKLS-UHFFFAOYSA-N	C[N+](C)(C)CCO	12.19	C00114	cpd00098
cpd02264_c0	CDPparatose_c0	C15H23N3O14P2	-2	JHEDABDMLBOYRG-VZRUIPTFSA-L	CC1OC(OP(=O)(O)OP(=O)([O-])OCC2OC(n3ccc(=N)nc3[O-])C(O)C2O)C(O)CC1O	-634.09	C03598	cpd02264
cpd02265_c0	CDPtyvelose_c0	C15H23N3O14P2	-2	JHEDABDMLBOYRG-LLWSESFUSA-L	CC1OC(OP(=O)(O)OP(=O)([O-])OCC2OC(n3ccc(=N)nc3[O-])C(O)C2O)C(O)CC1O	-634.09	C03599	cpd02265
cpd15419_c0	CDP-1,2-dihexadecanoylglycerol_c0	C44H79N3O15P2	-2			-637.6		cpd15419
cpd15545_c0	Phosphatidylglycerophosphate dihexadecanoyl_c0	C38H74O13P2	-2			-625.4		cpd15545
cpd00388_c0	Allantoate_c0	C4H7N4O4	-1	NUCLJNSWZCHRKL-UHFFFAOYSA-M	N=C(O)NC(NC(=N)O)C(=O)[O-]	-166.94	C00499	cpd00388
cpd00073_c0	Urea_c0	CH4N2O	0	XSQUKJJJFZCRTK-UHFFFAOYSA-N	N=C(N)O	-48.7	C00086	cpd00073
cpd03963_c0	Biuret_c0	C2H5N3O2	0	OHJMTUPIZMNBFR-UHFFFAOYSA-N	N=C(O)NC(=N)O	-85.12	C06555	cpd03963
cpd03118_c0	(S)-Hydroxydecanoyl-CoA_c0	C31H50N7O18P3S	-4	HIVSMYZAMUNFKZ-PNPVFPMQSA-J	CCCCCCCC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-810.91	C05264	cpd03118
cpd03129_c0	(2E)-Decenoyl-CoA_c0	C31H48N7O17P3S	-4	MGNBGCRQQFMNBM-YJHHLLFWSA-J	CCCCCCCC=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-752.06	C05275	cpd03129
cpd11476_c0	hexadecanoyl-acp_c0	C27H51N2O8PRS	-2				C05764	cpd11476
cpd15329_c0	1-octadecanoyl-sn-glycerol 3-phosphate_c0	C21H41O7P	-2	LAYXSTYJRSVXIH-HXUWFJFHSA-L	CCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])[O-]	-340.21		cpd15329
cpd15526_c0	1,2-dioctadecanoyl-sn-glycerol 3-phosphate_c0	C39H76O8P	-1			-351.74		cpd15526
cpd15312_c0	1,2-Diacyl-sn-glycerol dioctadec-11-enoyl_c0	C39H72O5	0			-94.52		cpd15312
cpd15527_c0	1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate_c0	C39H72O8P	-1			-307.02		cpd15527
cpd02730_c0	3-Deoxy-D-manno-octulosonate8-phosphate_c0	C8H12O11P	-3	RTNBXJBOAIDPME-SHUUEZRQSA-K	O=C([O-])C(=O)CC(O)C(O)C(O)C(O)COP(=O)([O-])[O-]	-505.48	C04478	cpd02730
cpd00875_c0	KDO_c0	C8H13O8	-1	KYQCXUMVJGMDNG-SHUUEZRQSA-M	O=C([O-])C(=O)CC(O)C(O)C(O)C(O)CO	-292.98	C01187	cpd00875
cpd15309_c0	1,2-Diacyl-sn-glycerol dihexadecanoyl_c0	C35H68O5	0			-145.72		cpd15309
cpd15524_c0	1,2-dihexadecanoyl-sn-glycerol 3-phosphate_c0	C35H68O8P	-1			-358.22		cpd15524
cpd03116_c0	(S)-3-Hydroxydodecanoyl-CoA_c0	C33H54N7O18P3S	-4	IJFLXRCJWPKGKJ-LXIXEQKWSA-J	CCCCCCCCCC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-807.67	C05262	cpd03116
cpd02060_c0	(2E)-Dodecenoyl-CoA_c0	C33H52N7O17P3S	-4	IRFYVBULXZMEDE-XCFIPPSPSA-J	CCCCCCCCCC=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-748.82	C03221	cpd02060
cpd00076_c0	Sucrose_c0	C12H22O11	0	CZMRCDWAGMRECN-UGDNZRGBSA-N	OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O	-377.65	C00089	cpd00076
cpd00027_c0	D-Glucose_c0	C6H12O6	0	WQZGKKKJIJFFOK-DVKNGEFBSA-N	OCC1OC(O)C(O)C(O)C1O	-218.28	C00031	cpd00027
cpd02298_c0	1F-beta-D-Fructosylsucrose_c0	C18H32O16	0	VAWYEUIPHLMNNF-OESPXIITSA-N	OCC1OC(OC2(COC3(CO)OC(CO)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O	-537.02	C03661	cpd02298
cpd12754_c0	Cyanohydrin_c0	C2HNOR2	0				C05712	cpd12754
cpd00150_c0	HCN_c0	CHN	0	LELOWRISYMNNSU-UHFFFAOYSA-N	C#N		C00177	cpd00150
cpd11733_c0	Ketone_c0	COR2	0					cpd11733
cpd11578_c0	hexanesulfonate_c0	C6H13O3S	-1	FYAQQULBLMNGAH-UHFFFAOYSA-M	CCCCCCS(=O)(=O)[O-]	-119.302		cpd11578
cpd15611_c0	hexanal_c0	C6H12O	0	JARKCYVAAOWBJS-UHFFFAOYSA-N	CCCCCC=O	-27.57		cpd15611
cpd00843_c0	Tartronate semialdehyde_c0	C3H3O4	-1	QWBAFPFNGRFSFB-UHFFFAOYSA-M	O=CC(O)C(=O)[O-]	-149.92	C01146	cpd00843
