id	name	formula	charge	inchikey	smiles	deltag	kegg id	ms id
cpd00125_c0	5-10-Methylenetetrahydrofolate_c0	C20H21N7O6	-2	QYNUQALWYRSVHF-OLZOCXBDSA-L	N=c1nc([O-])c2c([nH]1)NCC1CN(c3ccc(C(=O)NC(CCC(=O)[O-])C(=O)O)cc3)CN21	-93.65	C00143	cpd00125
cpd00087_c0	Tetrahydrofolate_c0	C19H21N7O6	-2	MSTNYGQPCMXVAQ-KIYNQFGBSA-L	N=c1nc([O-])c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)O)cc1)N2	-113.97	C00101	cpd00087
cpd00802_c0	D-fructose-1-phosphate_c0	C6H11O9P	-2	RHKKZBWRNHGJEZ-ARQDHWQXSA-L	O=P([O-])([O-])OCC1(O)OC(CO)C(O)C1O	-431.67	C01094	cpd00802
cpd00290_c0	D-fructose-1,6-bisphosphate_c0	C6H10O12P2	-4	RNBGYGVWRKECFJ-ARQDHWQXSA-J	O=P([O-])([O-])OCC1OC(O)(COP(=O)([O-])[O-])C(O)C1O	-644.17	C00354	cpd00290
cpd02152_c0	L-Argininosuccinate_c0	C10H17N4O6	-1	KDZOASGQNOPSCU-ZBHICJROSA-M	N=C(NCCCC(N)C(=O)O)NC(CC(=O)[O-])C(=O)O	-224.81	C03406	cpd02152
cpd00051_c0	L-Arginine_c0	C6H15N4O2	1	ODKSFYDXXFIFQN-BYPYZUCNSA-O	N=C(N)NCCCC([NH3+])C(=O)O	-73.77	C00062	cpd00051
cpd00106_c0	Fumarate_c0	C4H2O4	-2	VZCYOOQTPOCHFL-OWOJBTEDSA-L	O=C([O-])C=CC(=O)[O-]	-143.7	C00122	cpd00106
cpd00641_c0	L-Histidinol_c0	C6H12N3O	1	ZQISRDCJNBUVMM-YFKPBYRVSA-O	[NH3+]C(CO)Cc1cnc[nH]1	-2.41	C00860	cpd00641
cpd15328_c0	1-octadec-11-enoyl-sn-glycerol 3-phosphate_c0	C21H40O7P	-1			-317.85		cpd15328
cpd15420_c0	CDP-1,2-dioctadec-11-enoylglycerol_c0	C48H83N3O15P2	-2			-586.4		cpd15420
cpd15527_c0	1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate_c0	C39H72O8P	-1			-307.02		cpd15527
cpd15687_c0	CDP-1,2-dianteisopentadecanoylglycerol_c0	C42H75N3O15P2	-2			-644.46		cpd15687
cpd15693_c0	Dianteisopentadecanoylphosphatidylserine_c0	C36H68NO10P	-2			-428.74		cpd15693
cpd01260_c0	Lauroyl-CoA_c0	C33H54N7O17P3S	-4	YMCXGHLSVALICC-GMHMEAMDSA-J	CCCCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-769.63	C01832	cpd01260
cpd02060_c0	(2E)-Dodecenoyl-CoA_c0	C33H52N7O17P3S	-4	IRFYVBULXZMEDE-XCFIPPSPSA-J	CCCCCCCCCC=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-748.82	C03221	cpd02060
cpd00626_c0	dTDPglucose_c0	C16H24N2O16P2	-2	YSYKRGRSMLTJNL-URARBOGNSA-L	Cc1cn(C2CC(O)C(COP(=O)([O-])OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)O2)c(=O)nc1[O-]	-723.12	C00842	cpd00626
cpd12547_c0	L-2-Lysophosphatidylethanolamine_c0	C23H46NO7P	0				C04438	cpd12547
cpd00071_c0	Acetaldehyde_c0	C2H4O	0	IKHGUXGNUITLKF-UHFFFAOYSA-N	CC=O	-33.4	C00084	cpd00071
cpd01599_c0	Glutaconyl-1-CoA_c0	C26H36N7O19P3S	-4	URTLOTISFJPPOU-DEGQQWIJSA-I	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCSC(=O)C=CCC(=O)[O-]	-839.61	C02411	cpd01599
cpd00650_c0	Crotonyl-CoA_c0	C25H36N7O17P3S	-4	KFWWCMJSYSSPSK-PAXLJYGASA-J	CC=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-761.78	C00877	cpd00650
cpd08286_c0	2-C-methyl-D-erythritol4-phosphate_c0	C5H11O7P	-2	XMWHRVNVKDKBRG-UHNVWZDZSA-L	CC(O)(CO)C(O)COP(=O)([O-])[O-]	-366.71	C11434	cpd08286
cpd08289_c0	1-deoxy-D-xylulose5-phosphate_c0	C5H9O7P	-2	AJPADPZSRRUGHI-RFZPGFLSSA-L	CC(=O)C(O)C(O)COP(=O)([O-])[O-]	-357.27	C11437	cpd08289
cpd00247_c0	Orotate_c0	C5H3N2O4	-1	PXQPEWDEAKTCGB-UHFFFAOYSA-M	O=C(O)c1cc([O-])nc(O)n1	-142.48	C00295	cpd00247
cpd00160_c0	Cholesterol_c0	C27H46O	0	HVYWMOMLDIMFJA-DPAQBDIFSA-N	CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	15.57	C00187	cpd00160
cpd00463_c0	Cholestenone_c0	C27H44O	0	NYOXRYYXRWJDKP-GYKMGIIDSA-N	CC(C)CCCC(C)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C	20.58	C00599	cpd00463
cpd00072_c0	D-fructose-6-phosphate_c0	C6H11O9P	-2	BGWGXPAPYGQALX-ARQDHWQXSA-L	O=P([O-])([O-])OCC1OC(O)(CO)C(O)C1O	-431.67	C00085	cpd00072
cpd01061_c0	Geranial_c0	C10H16O	0	WTEVQBCEXWBHNA-JXMROGBWSA-N	CC(C)=CCCC(C)=CC=O	17.34	C01499	cpd01061
cpd15165_c0	Geranic acid_c0	C10H15O2	-1	ZHYZQXUYZJNEHD-VQHVLOKHSA-M	CC(C)=CCCC(C)=CC(=O)[O-]	-35.36	C16461	cpd15165
cpd00147_c0	5-Methylthioadenosine_c0	C11H15N5O3S	0	WUUGFSXJNOTRMR-IOSLPCCCSA-N	CSCC1OC(n2cnc3c(N)ncnc32)C(O)C1O	1.27	C00170	cpd00147
cpd00128_c0	Adenine_c0	C5H5N5	0	GFFGJBXGBJISGV-UHFFFAOYSA-N	Nc1nc[nH]c2ncnc1-2	78.85	C00147	cpd00128
cpd02574_c0	methylthioribose-1-phosphate_c0	C6H11O7PS	-2	JTFITTQBRJDSTL-JDJSBBGDSA-L	CSCC1OC(OP(=O)([O-])[O-])C(O)C1O	-347.5	C04188	cpd02574
cpd00132_c0	L-Asparagine_c0	C4H8N2O3	0	DCXYFEDJOCDNAF-REOHCLBHSA-N	N=C(O)CC(N)C(=O)O	-123.31	C00152	cpd00132
cpd00745_c0	Hydracrylic acid_c0	C3H5O3	-1	ALRHLSYJTWAHJZ-UHFFFAOYSA-M	O=C([O-])CCO	-121.36	C01013	cpd00745
cpd03375_c0	3-Hydroxypropanoyl-CoA_c0	C24H37N7O18P3S	-3	BERBFZCUSMQABM-IEXPHMLFSA-J	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCSC(=O)CCO	-820.44	C05668	cpd03375
cpd11588_c0	gly-pro-L_c0	C7H12N2O3	0			-93.95		cpd11588
cpd00129_c0	L-Proline_c0	C5H9NO2	0	ONIBWKKTOPOVIA-BYPYZUCNSA-N	O=C(O)C1CCCN1	-62.54	C00148	cpd00129
cpd11341_c0	gamma-glutamyl-gamma-butyraldehyde_c0	C9H16N2O4	0	JZNLEPLZUABCSQ-ZETCQYMHSA-N	NC(CCC(O)=NCCCC=O)C(=O)O	-138.77	C15700	cpd11341
cpd11408_c0	gamma-Glutamyl-GABA_c0	C9H15N2O5	-1	MKYPKZSGLSOGLL-LURJTMIESA-M	NC(CCC([O-])=NCCCC(=O)O)C(=O)O	-191.47	C15767	cpd11408
cpd11438_c0	fa4_c0	C15H29O2	-1			-67.5		cpd11438
cpd15339_c0	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0)_c0	C21H44NO7P	0			-326.46		cpd15339
cpd00214_c0	Palmitate_c0	C16H31O2	-1	IPCSVZSSVZVIGE-UHFFFAOYSA-M	CCCCCCCCCCCCCCCC(=O)[O-]	-64.07	C00249	cpd00214
cpd01306_c0	Cycloartenol_c0	C30H50O	0	HVXLSFNCWWWDPA-COENLIPYSA-N	C=C(C)CCCC(C)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC45CC35CCC12C		C01902	cpd01306
cpd05727_c0	24-Methylenecycloartanol_c0	C31H52O	0	BDHQMRXFDYJGII-IPZXCPSCSA-N	C=C(CCC(C)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC45CC35CCC12C)C(C)C		C08830	cpd05727
cpd00134_c0	Palmitoyl-CoA_c0	C37H62N7O17P3S	-4	MNBKLUUYKPBKDU-BBECNAHFSA-J	CCCCCCCCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-763.15	C00154	cpd00134
cpd00365_c0	Retinol_c0	C20H30O	0	FPIPGXGPPPQFEQ-OVSJKPMPSA-N	CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO	70.9	C00473	cpd00365
cpd01691_c0	Retinol palmitate_c0	C36H60O2	0	VYGQUTWHTHXGQB-FFHKNEKCSA-N	CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C	56.13	C02588	cpd01691
cpd01324_c0	L-Histidinal_c0	C6H10N3O	1	VYOIELONWKIZJS-YFKPBYRVSA-O	[NH3+]C(C=O)Cc1cnc[nH]1	7.07	C01929	cpd01324
cpd11468_c0	Dodecanoyl-ACP_c0	C23H44N2O8PRS	-2				C05223	cpd11468
cpd15521_c0	1,2-didodecanoyl-sn-glycerol 3-phosphate_c0	C27H52O8P	-1			-371.18		cpd15521
cpd15679_c0	1,2-diisotetradecanoyl-sn-glycerol 3-phosphate_c0	C31H60O8P	-1			-368.32		cpd15679
cpd00040_c0	Glyoxalate_c0	C2HO3	-1	HHLFWLYXYJOTON-UHFFFAOYSA-M	O=CC(=O)[O-]	-111.04	C00048	cpd00040
cpd15720_c0	Dianteisopentadecanoylphosphatidylglycerophosphate_c0	C36H70O13P2	-2			-632.26		cpd15720
cpd15322_c0	1-Acyl-sn-glycero-3-phosphoglycerol hexadec-9-enoyl_c0	C22H42O9P	-1			-375.77		cpd15322
cpd15343_c0	2-Acyl-sn-glycero-3-phosphoglycerol dodecanoyl_c0	C18H36O9P	-1			-404.61		cpd15343
cpd00274_c0	Citrulline_c0	C6H13N3O3	0	RHGKLRLOHDJJDR-BYPYZUCNSA-N	N=C(O)NCCCC(N)C(=O)O	-123.87	C00327	cpd00274
cpd00863_c0	beta-D-Glucose 6-phosphate_c0	C6H11O9P	-2	NBSCHQHZLSJFNQ-VFUOTHLCSA-L	O=P([O-])([O-])OCC1OC(O)C(O)C(O)C1O	-430.78	C01172	cpd00863
cpd02648_c0	(1-Hydroxycyclohexan-1-yl)acetyl-CoA_c0	C29H45N7O18P3S	-3	PWNCFVRYBIYOCK-SVHODSNWSA-J	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCSC(=O)CC1(O)CCCCC1	-798.99	C04316	cpd02648
cpd00329_c0	Cyclohexanone_c0	C6H10O	0	JHIVVAPYMSGYDF-UHFFFAOYSA-N	O=C1CCCCC1	-14.2	C00414	cpd00329
cpd15327_c0	1-hexadecanoyl-sn-glycerol 3-phosphate_c0	C19H38O7P	-1			-343.45		cpd15327
cpd01237_c0	Choloyl-CoA_c0	C45H71N7O20P3S	-3	ZKWNOTQHFKYUNU-OSPJJVSMSA-J	CC(CCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	-865.07	C01794	cpd01237
cpd00526_c0	Cholate_c0	C24H39O5	-1	BHQCQFFYRZLCQQ-OELDTZBJSA-M	CC(CCC(=O)[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	-165.99	C00695	cpd00526
cpd00186_c0	D-Glutamate_c0	C5H8NO4	-1	WHUUTDBJXJRKMK-GSVOUGTGSA-M	NC(CCC(=O)[O-])C(=O)O	-164.13	C00217	cpd00186
cpd01512_c0	5-Oxo-D-proline_c0	C5H6NO3	-1	ODHCTXKNWHHXJC-GSVOUGTGSA-M	O=C(O)C1CCC([O-])=N1	-110.12	C02237	cpd01512
cpd00822_c0	O-Succinyl-L-homoserine_c0	C8H12NO6	-1	GNISQJGXJIDKDJ-YFKPBYRVSA-M	NC(CCOC(=O)CCC(=O)[O-])C(=O)O	-236.19	C01118	cpd00822
cpd03638_c0	(+)-Limonene_c0	C10H16	0	XMGQYMWWDOXHJM-JTQLQIEISA-N	C=C(C)C1CC=C(C)CC1	53.49	C06099	cpd03638
cpd08263_c0	(+)-trans-Carveol_c0	C10H16O	0	BAVONGHXFVOKBV-VHSXEESVSA-N	C=C(C)C1CC=C(C)C(O)C1	9.97	C11409	cpd08263
cpd15268_c0	Octadecanoyl-ACP_c0	C29H55N2O8PRS	-2					cpd15268
cpd15329_c0	1-octadecanoyl-sn-glycerol 3-phosphate_c0	C21H41O7P	-2	LAYXSTYJRSVXIH-HXUWFJFHSA-L	CCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])[O-]	-340.21		cpd15329
cpd15704_c0	1,2-Diisopentadecanoyl-sn-glycerol_c0	C33H64O5	0			-152.58		cpd15704
cpd15680_c0	1,2-diisopentadecanoyl-sn-glycerol 3-phosphate_c0	C33H64O8P	-1			-365.08		cpd15680
cpd01501_c0	2-Methylcitrate_c0	C7H7O7	-3	YNOXCRMFGMSKIJ-WVBDSBKLSA-K	CC(C(=O)[O-])C(O)(CC(=O)[O-])C(=O)[O-]	-280.63	C02225	cpd01501
cpd00507_c0	Glycerophosphocholine_c0	C8H20NO6P	0	SUHOQUVVVLNYQR-MRVPVSSYSA-N	C[N+](C)(C)CCOP(=O)([O-])OCC(O)CO	-254.99	C00670	cpd00507
cpd00098_c0	Choline_c0	C5H14NO	1	OEYIOHPDSNJKLS-UHFFFAOYSA-N	C[N+](C)(C)CCO	12.19	C00114	cpd00098
cpd15419_c0	CDP-1,2-dihexadecanoylglycerol_c0	C44H79N3O15P2	-2			-637.6		cpd15419
cpd15545_c0	Phosphatidylglycerophosphate dihexadecanoyl_c0	C38H74O13P2	-2			-625.4		cpd15545
cpd03963_c0	Biuret_c0	C2H5N3O2	0	OHJMTUPIZMNBFR-UHFFFAOYSA-N	N=C(O)NC(=N)O	-85.12	C06555	cpd03963
cpd00073_c0	Urea_c0	CH4N2O	0	XSQUKJJJFZCRTK-UHFFFAOYSA-N	N=C(N)O	-48.7	C00086	cpd00073
cpd03118_c0	(S)-Hydroxydecanoyl-CoA_c0	C31H50N7O18P3S	-4	HIVSMYZAMUNFKZ-PNPVFPMQSA-J	CCCCCCCC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-810.91	C05264	cpd03118
cpd03129_c0	(2E)-Decenoyl-CoA_c0	C31H48N7O17P3S	-4	MGNBGCRQQFMNBM-YJHHLLFWSA-J	CCCCCCCC=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-752.06	C05275	cpd03129
cpd00327_c0	strcoa_c0	C39H66N7O17P3S	-4	SIARJEKBADXQJG-LFZQUHGESA-J	CCCCCCCCCCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-759.91	C00412	cpd00327
cpd15526_c0	1,2-dioctadecanoyl-sn-glycerol 3-phosphate_c0	C39H76O8P	-1			-351.74		cpd15526
cpd15312_c0	1,2-Diacyl-sn-glycerol dioctadec-11-enoyl_c0	C39H72O5	0			-94.52		cpd15312
cpd15309_c0	1,2-Diacyl-sn-glycerol dihexadecanoyl_c0	C35H68O5	0			-145.72		cpd15309
cpd15524_c0	1,2-dihexadecanoyl-sn-glycerol 3-phosphate_c0	C35H68O8P	-1			-358.22		cpd15524
cpd03116_c0	(S)-3-Hydroxydodecanoyl-CoA_c0	C33H54N7O18P3S	-4	IJFLXRCJWPKGKJ-LXIXEQKWSA-J	CCCCCCCCCC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-807.67	C05262	cpd03116
cpd00076_c0	Sucrose_c0	C12H22O11	0	CZMRCDWAGMRECN-UGDNZRGBSA-N	OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O	-377.65	C00089	cpd00076
cpd02298_c0	1F-beta-D-Fructosylsucrose_c0	C18H32O16	0	VAWYEUIPHLMNNF-OESPXIITSA-N	OCC1OC(OC2(COC3(CO)OC(CO)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O	-537.02	C03661	cpd02298
cpd02277_c0	N-Methyl-2-oxoglutaramate_c0	C6H8NO4	-1	MOIJYNHJLPUMNX-UHFFFAOYSA-M	CN=C([O-])CCC(=O)C(=O)O	-141.65	C03623	cpd02277
cpd00187_c0	Methanamine_c0	CH6N	1	BAVYZALUXZFZLV-UHFFFAOYSA-O	C[NH3+]	-9.55	C00218	cpd00187
cpd00371_c0	Propanal_c0	C3H6O	0	NBBJYMSMWIIQGU-UHFFFAOYSA-N	CCC=O	-32.43	C00479	cpd00371
cpd04141_c0	4-Hydroxy-2-oxohexanoate_c0	C6H9O4	-1	ALFQPWXBAWHVDP-BYPYZUCNSA-M	CCC(O)CC(=O)C(=O)[O-]	-145.87	C06762	cpd04141
cpd15606_c0	Gly-Tyr_c0	C11H14N2O4	0					cpd15606
cpd00069_c0	L-Tyrosine_c0	C9H11NO3	0	OUYCCCASQSFEME-QMMMGPOBSA-N	NC(Cc1ccc(O)cc1)C(=O)O	-90.53	C00082	cpd00069
cpd15364_c0	2'-(5''-triphosphoribosyl)-3'-dephospho-CoA_c0	C26H41N7O26P5S	-5	NFWZJXFBUKDGOX-HWCXJHOSSA-I	CC(C)(COP(=O)(O)OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(OC2OC(COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])C(O)C2O)C1O)C(O)C([O-])=NCCC([O-])=NCCS	-1289.81	C19771	cpd15364
cpd15548_c0	Phosphatidylglycerophosphate dioctadec-11-enoyl_c0	C42H78O13P2	-2			-574.2		cpd15548
cpd15358_c0	2-octadecanoyl-sn-glycerol 3-phosphate_c0	C21H42O7P	-1			-340.21		cpd15358
cpd01080_c0	ocdca_c0	C18H35O2	-1	QIQXTHQIDYTFRH-UHFFFAOYSA-M	CCCCCCCCCCCCCCCCCC(=O)[O-]	-60.83	C01530	cpd01080
cpd09421_c0	2-(1,2-Dihydroxyethyl)-TPP_c0	C14H21N4O9P2S	-1	IVZLQSNMVFZOLQ-UHFFFAOYSA-M	Cc1ncc(C[n+]2c(C(O)CO)sc(CCOP(=O)([O-])OP(=O)([O-])O)c2C)c(=N)[nH]1	-441.38	C13378	cpd09421
cpd00232_c0	Neu5Ac_c0	C11H18NO9	-1	SQVRNKJHWKZAKO-LUWBGTNYSA-M	CC([O-])=NC1C(O)CC(O)(C(=O)O)OC1C(O)C(O)CO	-326.4	C00270	cpd00232
cpd01743_c0	Cerebroside_c0	C25H46NO8R	0				C02686	cpd01743
cpd03653_c0	GM4_c0	C36H62N2O16R	-1				C06128	cpd03653
cpd11437_c0	fa3coa_c0	C36H61N7O17P3S	-3			-766.58		cpd11437
cpd15674_c0	1-isopentadecanoyl-sn-glycerol 3-phosphate_c0	C18H36O7P	-1			-346.88		cpd15674
cpd00567_c0	D-Proline_c0	C5H9NO2	0	ONIBWKKTOPOVIA-SCSAIBSYSA-N	O=C(O)C1CCCN1	-62.54	C00763	cpd00567
cpd02235_c0	1-Pyrroline-2-carboxylate_c0	C5H6NO2	-1	RHTAIKJZSXNELN-UHFFFAOYSA-M	O=C([O-])C1=NCCC1	-60.71	C03564	cpd02235
cpd01318_c0	Glycocholate_c0	C26H42NO6	-1	RFDAIACWWDREDC-FRVQLJSFSA-M	CC(CCC([O-])=NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	-196.57	C01921	cpd01318
cpd00282_c0	S-Dihydroorotate_c0	C5H5N2O4	-1	UFIVEPVSAGBUSI-REOHCLBHSA-M	O=C(O)C1CC([O-])=NC(O)=N1	-151.52	C00337	cpd00282
cpd00343_c0	N-Carbamoyl-L-aspartate_c0	C5H6N2O5	-2	HLKXYZVTANABHZ-REOHCLBHSA-L	N=C(O)NC(CC(=O)[O-])C(=O)[O-]	-203.96	C00438	cpd00343
cpd12371_c0	MGDG_c0	C11H16O10R2	0				C03692	cpd12371
cpd00049_c0	Carboxylic acid_c0	CO2R	-1				C00060	cpd00049
cpd03197_c0	Galactosylglycerol_c0	C9H18O8	0	NHJUPBDCSOGIKX-VGPGGAHRSA-N	OCC(O)COC1OC(CO)C(O)C(O)C1O	-274.66	C05401	cpd03197
cpd03676_c0	(S)-Coclaurine_c0	C17H19NO3	0	LVVKXRQZSRUVPY-HNNXBMFYSA-O	COc1cc2c(cc1O)C(Cc1ccc(O)cc1)[NH2+]CC2	-19.93	C06161	cpd03676
cpd03081_c0	(S)-N-Methylcoclaurine_c0	C18H21NO3	0	BOKVLBSSPUTWLV-INIZCTEOSA-O	COc1cc2c(cc1O)C(Cc1ccc(O)cc1)[NH+](C)CC2	-7.66	C05176	cpd03081
cpd00227_c0	L-Homoserine_c0	C4H9NO3	0	UKAUYVFTDYCKQA-VKHMYHEASA-N	NC(CCO)C(=O)O	-122.53	C00263	cpd00227
cpd00346_c0	L-Aspartate4-semialdehyde_c0	C4H7NO3	0	HOSWPDPVFBCLSY-VKHMYHEASA-N	NC(CC=O)C(=O)O	-113.05	C00441	cpd00346
cpd09027_c0	5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate_c0	C5H5N4O5	-1	WHKYNCPIXMNTRQ-UHFFFAOYSA-M	N=C(O)N=C1N=C(O)NC1(O)C(=O)[O-]	-184.24	C12248	cpd09027
cpd01567_c0	(R)-Allantoin_c0	C4H5N4O3	-1	POJWUDADGALRAB-PVQJCKRUSA-N	N=C(O)NC1N=C(O)N=C1O	-116.06	C02348	cpd01567
cpd00175_c0	UDP-N-acetyl-D-galactosamine_c0	C17H25N3O17P2	-2	LFTYTUAZOPRMMI-LDDHHVEYSA-L	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1O	-756.9	C00203	cpd00175
cpd12199_c0	N-Acyl-L-amino acid_c0	C3H2NO3R2	-1				C02850	cpd12199
cpd11623_c0	L-Amino acid_c0	C2H3NO2R	-1				C00151	cpd11623
cpd15342_c0	2-Acyl-sn-glycero-3-phosphoethanolamine octadec-11-enoyl_c0	C23H46NO7P	0			-300.86		cpd15342
cpd00068_c0	ITP_c0	C10H12N4O14P3	-3	HAEJPQIATWHALX-KQYNXXCUSA-K	O=P([O-])([O-])OP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c([O-])ncnc32)C(O)C1O	-729.58	C00081	cpd00068
cpd00367_c0	Cytidine_c0	C9H13N3O5	0	UHDGCWIWMRVCDJ-XVFCMESISA-N	N=c1ccn(C2OC(CO)C(O)C2O)c(O)n1	-132.88	C00475	cpd00367
cpd00090_c0	IDP_c0	C10H12N4O11P2	-2	JPXZQMKKFWMMGK-KQYNXXCUSA-L	O=P([O-])(O)OP(=O)(O)OCC1OC(n2cnc3c([O-])ncnc32)C(O)C1O	-521.58	C00104	cpd00090
cpd11669_c0	Q_c0	C19H26O4	0	SQQWBSBBCSFQGC-JLHYYAGUSA-N	COC1=C(OC)C(=O)C(CC=C(C)CCC=C(C)C)=C(C)C1=O	-26.04	C00399	cpd11669
cpd00095_c0	Glycerone-phosphate_c0	C3H5O6P	-2	GNGACRATGGDKBX-UHFFFAOYSA-L	O=C(CO)COP(=O)([O-])[O-]	-320.66	C00111	cpd00095
cpd11665_c0	QH2_c0	C19H28O4	0	RNUCUWWMTTWKAH-JLHYYAGUSA-N	COc1c(O)c(C)c(CC=C(C)CCC=C(C)C)c(O)c1OC	-47.74	C00390	cpd11665
cpd00342_c0	N-Acetylornithine_c0	C7H14N2O3	0	JRLGPAXAGHMNOL-LURJTMIESA-N	CC(O)=NC(CCCN)C(=O)O	-115.26	C00437	cpd00342
cpd00918_c0	2-Acetamido-5-oxopentanoate_c0	C7H10NO4	-1	BCPSFKBPHHBDAI-LURJTMIESA-M	CC([O-])=NC(CCC=O)C(=O)O	-141.03	C01250	cpd00918
cpd03244_c0	Taurodeoxycholate_c0	C26H44NO6S	-1	AWDRATDZQPNJFN-NLCROKKGSA-M	CC(CCC([O-])=NCCS(=O)(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C	-195.763	C05463	cpd03244
cpd02733_c0	Deoxycholate_c0	C24H39O4	-1	KXGVEGMKQFWNSR-LLQZFEROSA-M	CC(CCC(=O)[O-])C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C	-126.15	C04483	cpd02733
cpd04058_c0	L-N2-(2-Carboxyethyl)arginine_c0	C9H18N4O4	0	OHWCFZJEIHZWMN-LURJTMIESA-N	N=C(N)NCCCC(NCCC(=O)O)C(=O)O	-141.43	C06655	cpd04058
cpd00202_c0	DMAPP_c0	C5H10O7P2	-2	CBIDRCWHNCKSTO-UHFFFAOYSA-L	CC(C)=CCOP(=O)(O)OP(=O)([O-])[O-]	-439.18	C00235	cpd00202
cpd11580_c0	Gly-Gln_c0	C7H13N3O4	0	PNMUAGGSDZXTHX-BYPYZUCNSA-N	N=C(O)CCC(N=C(O)CN)C(=O)O	-152.27		cpd11580
cpd00053_c0	L-Glutamine_c0	C5H10N2O3	0	ZDXPYRJPNDTMRX-VKHMYHEASA-N	N=C(O)CCC(N)C(=O)O	-121.69	C00064	cpd00053
cpd00834_c0	Phosphopantetheine_c0	C11H21N2O7PS	-2	JDMUPRLRUUMCTL-VIFPVBQESA-L	CC(C)(COP(=O)(O)O)C(O)C([O-])=NCCC([O-])=NCCS	-347.644	C01134	cpd00834
cpd00158_c0	CELB_c0	C12H22O11	0	GUBGYTABKSRVRQ-CUHNMECISA-N	OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O	-376.76	C00185	cpd00158
